Data;precipitacao;velocidademediavento;niveljuseclusa;nivelstaizabel;nivelstavitoria;nivelmoneclusa
26/11/2000;0;4,7;1,17;2,3;3,18;1,28
27/11/2000;0;1,733333;1,09;2,44;2,81;1,21
28/11/2000;0;2,166667;1,07;2,42;2,83;1,2
29/11/2000;20,6;5,1;1,15;2,53;2,55;1,27
30/11/2000;0;4,9;1,13;2,38;2,77;1,25
01/12/2000;0;4,033333;1,05;2,3;2,85;1,18
02/12/2000;0;4,7;1,07;2,25;2,9;1,21
03/12/2000;0;2,733333;1,04;2,32;2,72;1,15
04/12/2000;0;3,266667;1,09;2,34;2,57;1,2
05/12/2000;0;1,766667;1,01;2,36;2,55;1,13
06/12/2000;0;2,566667;0,94;2,26;2,66;1,07
07/12/2000;0;1,966667;0,97;2,24;2,51;1,1
08/12/2000;0;2,433333;0,98;2,2;2,6;1,1
09/12/2000;0;2,6;0,92;2,23;2,45;1,06
10/12/2000;0;3,666667;0,94;2,14;2,61;1,1
11/12/2000;0;3,6;0,94;2,06;2,87;1,07
12/12/2000;0;3,533333;0,88;2,11;2,45;1
13/12/2000;0;5,166667;0,88;2;2,64;1,05
14/12/2000;4;1,166667;0,88;2,08;2,4;1,1
15/12/2000;3;2,7;0,88;2,15;2,28;1,03
16/12/2000;11,8;5,133333;0,99;2,69;2,24;1,12
17/12/2000;7,4;1,633333;0,93;2,07;2,45;1,09
18/12/2000;0;1,866667;0,89;1,98;2,4;1,02
19/12/2000;0;2,333333;0,93;2,05;2,13;1,07
20/12/2000;0;3,8;0,9;2,04;2,2;1,06
21/12/2000;0;2,833333;1;1,75;2,33;1,11
22/12/2000;10;2,466667;0,8;2,03;2,34;1,01
23/12/2000;0;2,833333;0,93;2,06;2,17;1,03
24/12/2000;0,4;3,733333;1,02;1,78;2,11;1,11
25/12/2000;0,2;2,5;0,85;1,79;2,1;1,02
26/12/2000;0;3,966667;0,76;1,84;2,21;0,95
27/12/2000;9,2;4,733333;0,73;1,8;2,17;0,94
28/12/2000;3,2;2,466667;0,73;1,87;2,19;0,95
29/12/2000;0;1,5;0,79;1,78;2,23;0,99
30/12/2000;3,4;4,133333;0,82;1,89;2,17;1,03
31/12/2000;0;2,166667;0,8;1,78;2,24;1
01/01/2001;0;null;0,78;1,68;2,3;0,96
02/01/2001;0;null;0,8;1,67;2,25;0,98
03/01/2001;0;null;0,79;1,59;2,15;1,01
04/01/2001;0;null;0,76;1,58;2,16;1,01
05/01/2001;0;null;0,66;1,7;1,96;0,9
06/01/2001;0,2;null;0,66;1,66;2;0,85
07/01/2001;0,4;null;0,67;1,59;1,97;0,82
08/01/2001;12,6;null;0,64;1,65;1,87;0,83
09/01/2001;3,4;null;0,7;1,63;1,92;0,9
10/01/2001;null;null;0,66;1,53;2,02;0,87
11/01/2001;7,4;null;0,74;2,02;1,54;0,92
12/01/2001;0;null;0,86;1,57;1,93;1,01
13/01/2001;0;null;0,84;1,35;1,94;1
14/01/2001;4;null;0,77;1,49;1,81;0,95
15/01/2001;42,8;null;0,82;1,57;1,79;0,97
16/01/2001;0;null;0,77;1,53;1,82;0,96
17/01/2001;55,4;null;0,8;1,48;1,75;0,99
18/01/2001;2,8;null;0,84;1,42;1,84;0,99
19/01/2001;2,6;null;0,86;1,76;1,5;1,02
20/01/2001;1,4;null;0,91;1,46;1,85;1,05
21/01/2001;0;null;0,89;1,34;1,88;1,01
22/01/2001;0;null;0,86;1,37;1,89;1,02
23/01/2001;null;null;0,77;1,46;1,72;0,95
24/01/2001;0;null;0,8;1,39;1,75;0,96
25/01/2001;1;null;0,84;1,37;1,75;1
26/01/2001;0;null;0,76;1,43;1,73;0,93
27/01/2001;0;null;0,83;1,24;1,73;0,97
28/01/2001;6,8;null;0,7;1,52;1,74;0,86
29/01/2001;2,6;null;0,84;1,53;1,61;0,97
30/01/2001;0;null;0,78;1,33;1,67;0,92
31/01/2001;0;null;0,79;1,22;1,78;0,91
01/02/2001;0;null;0,78;1,39;1,57;0,91
02/02/2001;0;null;0,82;1,24;1,75;0,93
03/02/2001;2;null;0,78;1,52;1,42;0,95
04/02/2001;0;null;0,86;1,28;1,62;0,99
05/02/2001;0;null;0,84;1,2;1,66;0,97
06/02/2001;null;null;0,68;1,27;1,65;0,88
07/02/2001;0;null;0,85;1,32;1,6;0,98
08/02/2001;0;null;0,8;1,16;1,73;0,95
09/02/2001;0;null;0,81;1,15;1,73;0,93
10/02/2001;0;null;0,66;1,21;1,65;0,86
11/02/2001;0;null;0,73;1,18;1,57;0,92
12/02/2001;43,2;null;0,8;1,37;1,42;1,02
13/02/2001;0,4;null;0,83;1,09;1,67;0,96
14/02/2001;0;null;0,78;1,13;1,55;0,95
15/02/2001;0,4;null;0,78;1,34;1,41;0,95
16/02/2001;2,4;null;0,76;1,32;1,45;0,93
17/02/2001;0;null;0,82;1,22;1,53;0,94
18/02/2001;0;null;0,75;1,19;1,51;0,91
19/02/2001;null;null;0,74;1,29;1,43;0,94
20/02/2001;0;null;0,73;1,23;1,44;0,9
21/02/2001;0;null;0,68;1,02;1,62;0,86
22/02/2001;42,8;null;0,6;1,19;1,4;0,82
23/02/2001;12,8;null;0,65;1,19;1,37;0,85
24/02/2001;45,2;null;0,68;1,17;1,46;0,91
25/02/2001;1,9;null;0,81;1,24;1,3;0,96
26/02/2001;9;null;0,83;1,08;1,43;0,95
27/02/2001;3;null;0,82;0,86;1,73;0,89
28/02/2001;10;null;;0,84;1,8;
01/03/2001;null;null;0,65;1,07;1,69;0,88
02/03/2001;null;null;0,63;1,14;1,38;0,8
03/03/2001;22,7;null;0,58;1,2;1,51;0,77
04/03/2001;25,8;null;0,6;1,26;1,47;0,76
05/03/2001;null;null;0,73;1,25;1,5;0,86
06/03/2001;null;null;0,8;1,47;1,41;0,98
07/03/2001;0,4;null;0,81;1,35;1,41;0,95
08/03/2001;null;null;0,77;1,32;1,43;0,93
09/03/2001;null;null;0,65;1,29;1,44;0,85
10/03/2001;null;null;0,7;1,25;1,56;0,86
11/03/2001;null;null;0,75;1,3;1,49;0,89
12/03/2001;null;null;0,8;1,19;1,5;0,94
13/03/2001;3,2;null;0,65;1,22;1,43;0,85
14/03/2001;1,6;null;0,65;1,28;1,42;0,79
15/03/2001;null;null;0,67;1,25;1,5;0,8
16/03/2001;10,6;null;0,7;1,25;1,44;0,87
17/03/2001;3,2;null;0,7;1,2;1,45;0,86
18/03/2001;2;null;0,63;1,19;1,61;0,81
19/03/2001;2,2;null;0,7;1,43;1,16;0,9
20/03/2001;0;null;0,8;1,2;1,38;0,93
21/03/2001;4,4;null;0,82;1;1,4;0,99
22/03/2001;15;null;0,65;1,22;1,51;0,87
23/03/2001;12,4;null;0,65;1,36;1,46;0,82
24/03/2001;6,8;null;0,68;1,16;1,58;0,84
25/03/2001;1,6;null;0,73;1,26;1,71;0,9
26/03/2001;58,2;null;0,71;1,66;1,43;0,9
27/03/2001;0;null;0,85;1,57;1,55;1,01
28/03/2001;0;null;0,84;1,58;1,54;1,01
29/03/2001;0;null;0,76;1,63;1,56;0,97
30/03/2001;0;null;0,78;1,56;1,64;0,97
31/03/2001;null;null;0,82;1,58;1,67;0,99
01/04/2001;null;null;0,82;1,61;1,59;1
02/04/2001;null;null;0,77;1,61;1,61;0,93
03/04/2001;null;null;0,84;1,58;1,47;0,97
04/04/2001;null;null;0,9;1,6;1,54;1,02
05/04/2001;0,6;null;0,83;1,55;1,79;0,95
06/04/2001;8,6;null;0,75;1,64;1,65;0,89
07/04/2001;2,8;null;0,86;1,54;1,71;1,03
08/04/2001;null;null;0,84;1,51;1,71;1
09/04/2001;66;null;0,96;1,55;1,74;1,1
10/04/2001;66;null;0,83;1,74;1,58;1,03
11/04/2001;null;null;0,96;1,61;1,77;1,13
12/04/2001;null;null;1;1,55;1,78;1,16
13/04/2001;null;null;0,92;1,56;1,78;1,12
14/04/2001;null;null;0,9;1,43;1,85;1,08
15/04/2001;null;null;0,84;1,72;1,63;1
16/04/2001;null;null;0,92;1,44;1,85;1,03
17/04/2001;null;null;0,82;1,42;1,81;0,93
18/04/2001;null;null;0,79;1,5;1,81;0,91
19/04/2001;null;null;0,77;1,6;1,77;0,9
20/04/2001;null;null;0,85;1,69;1,72;0,98
21/04/2001;null;null;0,77;1,63;1,66;0,92
22/04/2001;null;null;0,86;1,44;1,81;0,98
23/04/2001;2,4;null;0,81;1,43;1,72;0,96
24/04/2001;40,8;null;0,83;1,7;1,52;0,99
25/04/2001;null;null;1;1,46;1,74;1,12
26/04/2001;20,6;null;0,95;1,61;1,68;1,12
27/04/2001;4,6;null;1,05;1,57;1,68;1,15
28/04/2001;26,4;null;1,16;1,62;1,71;1,27
29/04/2001;59,2;null;1,3;1,63;1,69;1,39
30/04/2001;21,4;null;1,4;1,53;1,75;1,49
01/05/2001;21;null;1,46;1,67;1,81;1,57
02/05/2001;11;null;1,41;2,17;1,85;1,53
03/05/2001;null;null;1,48;2,09;1,8;1,59
04/05/2001;null;null;1,46;2,13;1,78;1,61
05/05/2001;1,4;null;1,42;2,28;1,8;1,56
06/05/2001;2,4;null;1,46;2,03;2,02;1,56
07/05/2001;null;null;1,48;2;2,11;1,57
08/05/2001;null;null;1,47;1,97;2,17;1,57
09/05/2001;4,6;null;1,42;2,13;2,12;1,51
10/05/2001;0;null;1,35;2,2;1,99;1,45
11/05/2001;null;null;1,32;2,17;2,08;1,4
12/05/2001;null;null;1,29;2,16;2,04;1,38
13/05/2001;null;null;1,27;2,23;1,99;1,35
14/05/2001;null;null;1,29;2,02;2,07;1,36
15/05/2001;null;null;1,39;1,95;2,21;1,45
16/05/2001;1,2;null;1,38;1,96;2,14;1,43
17/05/2001;30,8;null;1,21;2,17;1,98;1,3
18/05/2001;4,2;null;1,12;1,98;2,05;1,22
19/05/2001;3,4;null;1,23;1,99;2,09;1,31
20/05/2001;null;null;1,26;1,97;2,15;1,32
21/05/2001;null;null;1,2;1,99;2,26;1,27
22/05/2001;2,4;null;1,16;2,02;2,17;1,24
23/05/2001;0;null;1,12;1,97;2,23;1,2
24/05/2001;0;null;1,1;1,87;2,29;1,19
25/05/2001;0;null;1,11;1,82;2,34;1,19
26/05/2001;0;null;1,04;1,89;2,22;1,12
27/05/2001;0;null;1,04;1,91;2,22;1,13
28/05/2001;0;null;1,06;1,89;2,2;1,15
29/05/2001;null;null;1,02;1,89;2,12;1,09
30/05/2001;null;null;0,95;1,85;2,12;1,04
31/05/2001;null;null;1;1,84;2,17;1,08
01/06/2001;85;null;0,99;1,85;2,23;1,08
02/06/2001;23,2;null;1,1;1,96;2,26;1,2
03/06/2001;1;null;1,24;2,07;2,29;1,36
04/06/2001;2,8;null;1,28;2,19;2,23;1,42
05/06/2001;null;null;1,24;2,17;2,35;1,37
06/06/2001;24,8;null;1,22;2,31;2,24;1,35
07/06/2001;null;null;1,18;2,18;2,52;1,32
08/06/2001;null;null;1,17;2,25;2,5;1,32
09/06/2001;null;null;1,2;2,28;2,52;1,33
10/06/2001;null;null;1,18;2,3;2,47;1,3
11/06/2001;null;null;1,13;2,24;2,61;1,27
12/06/2001;null;null;1,12;2,32;2,66;1,24
13/06/2001;null;null;1,12;2,35;2,56;1,24
14/06/2001;null;null;1,1;2,36;2,72;1,22
15/06/2001;null;null;1,09;2,4;2,52;1,2
16/06/2001;23,2;null;1,07;2,64;2,56;1,21
17/06/2001;null;null;0,98;2,8;2,72;1,14
18/06/2001;0,5;null;1,12;2,59;2,63;1,25
19/06/2001;0,8;null;1,17;2,47;2,73;1,31
20/06/2001;41;null;1,16;3,02;2,51;1,3
21/06/2001;2,8;null;1,2;2,63;2,65;1,36
22/06/2001;null;null;1,31;2,48;2,75;1,43
23/06/2001;null;null;1,33;2,5;2,71;1,44
24/06/2001;null;null;1,34;2,5;2,7;1,46
25/06/2001;3,6;null;1,36;2,49;2,68;1,46
26/06/2001;4,8;null;1,24;2,62;2,6;1,37
27/06/2001;12,9;null;1,21;2,53;2,66;1,34
28/06/2001;null;null;1,28;2,46;2,74;1,39
29/06/2001;null;null;1,25;2,41;2,77;1,37
30/06/2001;null;null;1,24;2,45;2,71;1,34
01/07/2001;0,1;null;1,19;2,45;2,72;1,29
02/07/2001;16,4;null;1,2;2,47;2,68;1,31
03/07/2001;null;null;1,22;2,28;2,75;1,34
04/07/2001;null;null;1,19;2,52;2,71;1,31
05/07/2001;18,2;null;1,23;2,57;2,57;1,35
06/07/2001;null;null;1,33;2,38;2,74;1,44
07/07/2001;null;null;1,34;2,43;2,74;1,44
08/07/2001;0,2;null;1,28;2,45;2,74;1,41
09/07/2001;null;null;1,28;2,44;2,75;1,4
10/07/2001;22,8;null;1,27;2,5;2,64;1,39
11/07/2001;39,4;null;1,31;2,84;2,58;1,44
12/07/2001;0,6;null;1,33;2,68;2,69;1,47
13/07/2001;null;null;1,47;2,63;2,82;1,61
14/07/2001;null;null;1,48;2,61;2,88;1,68
15/07/2001;0,2;null;1,47;2,63;2,87;1,61
16/07/2001;null;null;1,44;2,63;2,87;1,56
17/07/2001;3,4;null;1,43;2,59;2,95;1,55
18/07/2001;3,6;null;1,42;2,69;2,82;1,53
19/07/2001;null;null;1,41;2,56;2,86;1,52
20/07/2001;31,4;null;1,41;2,81;2,89;1,59
21/07/2001;null;null;1,39;2,89;2,93;1,52
22/07/2001;0,6;null;1,48;3,02;2,96;1,61
23/07/2001;null;null;1,53;2,87;2,96;1,69
24/07/2001;0,2;null;1,62;2,81;2,97;1,74
25/07/2001;7,8;null;1,68;2,67;3,05;1,79
26/07/2001;1,4;null;1,58;2,92;2,85;1,7
27/07/2001;null;null;1,46;3;2,8;1,6
28/07/2001;null;null;1,52;2,85;2,91;1,65
29/07/2001;null;null;1,61;2,66;3,07;1,7
30/07/2001;null;null;1,59;2,67;3,14;1,69
31/07/2001;null;null;1,55;2,74;3,16;1,66
01/08/2001;0;null;1,53;2,75;3,16;1,64
02/08/2001;0;null;1,48;2,71;3,03;1,59
03/08/2001;0;null;1,46;2,74;3,06;1,56
04/08/2001;0;null;1,42;2,71;2,98;1,53
05/08/2001;null;null;1,4;2,65;3,05;1,5
06/08/2001;0;null;1,35;2,62;3,13;1,45
07/08/2001;11;null;1,22;2,79;3,15;1,36
08/08/2001;0;null;1,29;2,67;2,95;1,41
09/08/2001;0;null;1,25;2,69;2,89;1,37
10/08/2001;0;null;1,23;2,66;2,93;1,36
11/08/2001;0;null;1,22;2,61;2,95;1,32
12/08/2001;0;null;1,18;2,44;3,11;1,29
13/08/2001;0;null;1,13;2,51;3,06;1,26
14/08/2001;null;null;1,09;2,53;2,97;1,22
15/08/2001;null;null;1,11;2,54;2,85;1,22
16/08/2001;null;null;1,08;2,57;2,82;1,21
17/08/2001;null;null;1,06;2,45;2,76;1,18
18/08/2001;0,8;null;1,06;2,5;2,83;1,19
19/08/2001;8,4;null;0,95;2,64;2,98;1,08
20/08/2001;null;null;0,99;2,63;2,84;1,14
21/08/2001;null;null;1;2,58;2,72;1,15
22/08/2001;null;null;0,96;2,54;2,74;1,1
23/08/2001;0,4;null;0,95;2,53;2,73;1,09
24/08/2001;0,2;null;0,98;2,46;2,85;1,12
25/08/2001;0,2;null;0,97;2,49;2,75;1,13
26/08/2001;null;null;1;2,38;2,93;1,12
27/08/2001;1,6;null;0,97;2,53;3,13;1,07
28/08/2001;1,4;null;0,97;2,53;2,77;1,09
29/08/2001;null;null;0,99;2,31;2,97;1,12
30/08/2001;null;null;0,9;2,45;2,72;1,04
31/08/2001;null;null;0,97;2,38;2,75;1,08
01/09/2001;0;null;0,95;2,43;2,85;1,07
02/09/2001;0;null;1,06;2,54;2,72;1,19
03/09/2001;0;null;1,34;2,68;2,78;1,46
04/09/2001;0;null;1,69;3;2,78;1,85
05/09/2001;0;null;1,98;2,96;3,05;2,15
06/09/2001;0;null;1,92;2,86;3,24;2,08
07/09/2001;0;null;1,79;2,74;3,53;1,93
08/09/2001;0;null;1,65;3,18;3,07;1,81
09/09/2001;0;null;1,63;3,09;3,13;1,8
10/09/2001;0;null;1,77;3,18;3,1;1,93
11/09/2001;0;null;1,81;3,32;3;1,99
12/09/2001;0;null;1,82;3,13;3,47;1,98
13/09/2001;0;null;1,76;3,06;3,54;1,9
14/09/2001;0;null;1,66;3,21;3,39;1,81
15/09/2001;0;null;1,56;3,22;3,43;1,73
16/09/2001;0;null;1,51;3,49;2,88;1,7
17/09/2001;0;null;1,57;3,17;3,38;1,76
18/09/2001;0;null;1,65;3,04;3,49;1,78
19/09/2001;0;null;1,6;3,09;3,41;1,73
20/09/2001;0;null;1,56;3,07;3,39;1,69
21/09/2001;0;null;1,52;3,07;3,36;1,67
22/09/2001;0;null;1,53;2,98;3,43;1,65
23/09/2001;0;null;1,49;2,86;3,47;1,63
24/09/2001;0;null;1,45;2,96;3,44;1,58
25/09/2001;0;null;1,37;3,16;3,08;1,5
26/09/2001;0;null;1,39;3,07;3,03;1,54
27/09/2001;0;null;1,41;2,89;3,36;1,53
28/09/2001;0;null;1,45;2,79;3,38;1,58
29/09/2001;0;null;1,43;2,66;3,45;1,56
30/09/2001;0;null;1,58;2,44;3,59;1,7
01/10/2001;0;null;1,45;2,84;3,44;1,66
02/10/2001;0;null;1,4;3,02;3,31;1,6
03/10/2001;0;null;1,55;3,21;3,09;1,72
04/10/2001;0;null;1,63;3,21;3,14;1,83
05/10/2001;0;null;1,66;3,2;3,25;1,84
06/10/2001;0;null;1,7;3,09;3,4;1,86
07/10/2001;0;null;1,79;2,78;3,67;1,92
08/10/2001;0;null;2,52;1,99;4,39;2,1
09/10/2001;0;null;1,68;2,95;3,76;1,49
10/10/2001;0;null;1,55;3,12;3,41;1,69
11/10/2001;0;null;1,55;3,17;3,33;1,72
12/10/2001;0;null;1,53;3,11;3,38;1,67
13/10/2001;0;null;1,51;3,09;3,37;1,65
14/10/2001;0;null;1,53;3,06;3,4;1,66
15/10/2001;0;null;1,57;2,97;3,41;1,71
16/10/2001;0;null;1,67;2,55;3,65;1,86
17/10/2001;0;null;1,69;2,76;3,68;1,88
18/10/2001;0;null;1,53;2,89;3,49;1,67
19/10/2001;0;null;1,4;3,06;3,38;1,56
20/10/2001;0;null;1,38;3,16;3,44;1,54
21/10/2001;0;null;1,43;3,25;3,43;1,57
22/10/2001;0;null;1,35;3,38;3,25;1,52
23/10/2001;0;null;1,38;3,31;3,55;1,57
24/10/2001;0;null;1,43;3,21;3,61;1,6
25/10/2001;0;null;1,47;3,16;3,67;1,61
26/10/2001;0;null;1,44;3,16;3,62;1,58
27/10/2001;0;null;1,37;3,27;3,61;1,51
28/10/2001;0;null;1,35;3,24;3,59;1,52
29/10/2001;0;null;1,33;3,21;3,62;1,5
30/10/2001;0;null;1,32;3,33;3,6;1,49
31/10/2001;0;null;1,3;3,34;3,51;1,48
01/11/2001;0;null;1,33;3,33;3,49;1,53
02/11/2001;0;null;1,35;3,31;3,52;1,52
03/11/2001;0;null;1,35;3,24;3,6;1,51
04/11/2001;0;null;1,33;3,18;3,59;1,51
05/11/2001;0;null;1,31;3,15;3,66;1,48
06/11/2001;0;null;1,31;3,18;3,56;1,47
07/11/2001;0;null;1,35;3,29;3,45;1,51
08/11/2001;0;null;1,38;3,32;3,51;1,54
09/11/2001;0;null;1,43;3,11;3,7;1,58
10/11/2001;0;null;1,55;2,86;4,01;1,68
11/11/2001;0;null;1,48;3,19;3,57;1,65
12/11/2001;0;null;1,55;3,37;3,57;1,71
13/11/2001;0;null;1,71;3,29;3,66;1,91
14/11/2001;0;null;1,74;3,33;3,64;1,94
15/11/2001;0;null;1,65;3,39;3,64;1,83
16/11/2001;0;null;1,59;3,49;3,47;1,78
17/11/2001;0;null;1,58;3,33;3,66;1,75
18/11/2001;0;null;1,5;3,23;3,71;1,68
19/11/2001;0;null;1,47;3,27;3,65;1,66
20/11/2001;0;null;1,45;3,21;3,7;1,59
21/11/2001;0;null;1,4;3,2;3,57;1,57
22/11/2001;0;null;1,37;3,28;3,52;1,53
23/11/2001;0;null;1,38;3,16;3,63;1,54
24/11/2001;0;null;1,35;3,31;3,41;1,51
25/11/2001;0;null;1,41;3,27;3,49;1,56
26/11/2001;0;null;1,44;3,1;3,67;1,58
27/11/2001;0;null;1,34;3,27;3,45;1,52
28/11/2001;0;null;1,36;3,2;3,5;1,52
29/11/2001;0;null;1,33;3,17;3,5;1,5
30/11/2001;0;null;1,4;3,13;3,45;1,56
01/12/2001;0;null;1,41;3,21;3,43;1,56
02/12/2001;0;null;1,38;3,21;3,37;1,54
03/12/2001;0;null;1,46;3,15;3,43;1,61
04/12/2001;0;null;1,45;3,07;3,49;1,61
05/12/2001;0;null;1,55;3,02;3,58;1,68
06/12/2001;0;null;1,62;3,22;3,36;1,79
07/12/2001;0;null;1,62;3,26;3,47;1,78
08/12/2001;0;null;1,65;3,37;3,29;1,84
09/12/2001;0;null;1,72;3,27;3,43;1,88
10/12/2001;0;null;1,65;3,16;3,47;1,81
11/12/2001;0;null;1,58;3,11;3,45;1,73
12/12/2001;0;null;1,5;3,12;3,39;1,66
13/12/2001;0;null;1,47;3,11;3,41;1,61
14/12/2001;0;null;1,39;3,09;3,36;1,55
15/12/2001;0;null;1,31;3,16;3,21;1,48
16/12/2001;0;null;1,3;3,25;3,13;1,46
17/12/2001;0;null;1,29;3,17;3,16;1,46
18/12/2001;0;null;1,33;3,09;3,18;1,48
19/12/2001;0;null;1,33;2,94;3,34;1,47
20/12/2001;0;null;1,29;3;3,18;1,44
21/12/2001;0;null;1,31;3,02;3,22;1,46
22/12/2001;0;null;1,3;3,06;3,05;1,43
23/12/2001;0;null;1,25;2,93;3,14;1,4
24/12/2001;0;null;1,27;2,83;3,2;1,41
25/12/2001;0;null;1,28;2,67;3,28;1,4
26/12/2001;0;null;1,22;2,47;3,3;1,35
27/12/2001;0;null;1,14;2,69;3,22;1,28
28/12/2001;0;null;1,11;2,7;3,13;1,27
29/12/2001;0;null;1,08;2,72;3;1,23
30/12/2001;0;null;1,08;2,66;2,84;1,22
31/12/2001;0;null;1,05;2,6;3,06;1,18
01/01/2002;4;4,3;0,97;2,7;2,96;1,11
02/01/2002;0;5,133333;0,96;2,8;2,77;1,11
03/01/2002;1,6;3,633333;0,97;2,76;2,78;1,11
04/01/2002;0;2,8;1,04;2,71;2,76;1,17
05/01/2002;15,8;3,7;1,18;2,5;2,93;1,29
06/01/2002;17,2;1,966667;1,16;2,65;2,91;1,28
07/01/2002;7,8;3,9;0,98;2,76;2,61;1,15
08/01/2002;0,6;2,066667;1;2,67;2,81;1,17
09/01/2002;0;4,033333;1,05;2,61;2,82;1,16
10/01/2002;0;7,333333;1,07;2,5;2,83;1,2
11/01/2002;1,6;6;0,99;2,46;2,85;1,12
12/01/2002;0,8;5,133333;0,95;2,51;2,82;1,05
13/01/2002;0;4,266667;0,94;2,49;2,83;1,08
14/01/2002;0;6,4;1,02;2,73;2,61;1,13
15/01/2002;0,1;2,133333;1,06;2,59;2,56;1,2
16/01/2002;2;3,7;0,95;2,47;2,62;1,12
17/01/2002;0,6;3,166667;0,91;2,45;2,62;1,08
18/01/2002;0,6;3,266667;0,88;2,4;2,62;1,04
19/01/2002;0;6,333333;0,87;2,28;2,67;1,01
20/01/2002;0;5,466667;0,86;2,25;2,78;0,98
21/01/2002;2,6;1,266667;0,89;2,32;2,53;0,98
22/01/2002;5;2;0,86;2,32;2,52;0,99
23/01/2002;0;1,833333;0,83;2,23;2,51;0,96
24/01/2002;0;6,5;0,89;2,21;2,52;1,01
25/01/2002;1;3,033333;0,93;2,17;2,65;1,04
26/01/2002;0,8;5,166667;0,79;2,15;2,56;0,91
27/01/2002;26,8;1,033333;0,86;2,11;2,48;0,99
28/01/2002;51;4,1;0,79;2,27;2,42;0,96
29/01/2002;0;1,6;0,86;2,2;2,38;0,99
30/01/2002;0;4,966667;0,9;2,22;2,33;1,04
31/01/2002;37,2;5,466667;0,83;2,11;2,54;0,98
01/02/2002;1,8;7,666667;0,87;2,58;2,21;1,02
02/02/2002;0;4,466667;1,08;2,52;2,12;1,2
03/02/2002;0;2,066667;0,99;2,21;2,42;1,12
04/02/2002;0;3,3;0,92;2,11;2,57;1,04
05/02/2002;0;1,266667;0,89;2,14;2,34;1,02
06/02/2002;8,8;2,733333;0,97;2,09;2,37;1,07
07/02/2002;2,2;3,8;0,88;2,02;2,47;1,03
08/02/2002;74;1,4;0,94;2,03;2,48;1,06
09/02/2002;3,2;2,066667;0,91;2,09;2,39;1,02
10/02/2002;34;1,4;0,85;2,13;2,33;1
11/02/2002;6,4;1,666667;0,92;2,14;2,31;1,04
12/02/2002;0,4;1,4;0,88;2,11;2,34;1,01
13/02/2002;2;2,433333;0,83;2,12;2,32;0,97
14/02/2002;0,4;1,9;0,85;2,1;2,31;0,98
15/02/2002;0;2,933333;0,91;2,1;2,19;1,03
16/02/2002;0,2;2,966667;1;2,11;2,23;1,12
17/02/2002;0;3;0,95;2,05;2,26;1,05
18/02/2002;0;5,833333;0,98;1,87;2,27;1,12
19/02/2002;0;5,8;0,91;1,76;2,34;1,1
20/02/2002;3,4;4,266667;0,85;1,82;2,34;1
21/02/2002;0,5;0,466667;0,74;1,91;2,25;0,89
22/02/2002;1,6;2,366667;0,74;2,24;2,26;0,88
23/02/2002;0;5,466667;0,8;2,1;1,97;0,92
24/02/2002;0;1,166667;0,92;2,09;2,2;0,99
25/02/2002;0;2,2;0,9;1,94;2,39;0,99
26/02/2002;0;1,833333;0,74;1,88;2,3;0,86
27/02/2002;0;2,266667;0,8;1,93;2,24;0,9
28/02/2002;0;2,133333;0,8;1,92;2,24;0,9
01/03/2002;43;3;0,88;2,31;1,91;1,04
02/03/2002;0,8;2,833333;1;1,95;2,27;1,11
03/03/2002;0;5,5;0,95;1,79;2,37;1,1
04/03/2002;0;2,133333;0,86;1,91;2,27;0,99
05/03/2002;56,4;1,733333;0,9;2,11;2;1,02
06/03/2002;0,2;2,133333;0,97;1,95;2,34;1,08
07/03/2002;0;1,966667;0,88;1,94;2,41;1
08/03/2002;5,4;1,633333;0,9;1,94;2,34;1,02
09/03/2002;7,8;2,133333;0,92;1,98;2,16;1,04
10/03/2002;0;1,8;0,95;1,99;2,25;1,06
11/03/2002;1,4;0,933333;0,98;2,11;2,24;1,14
12/03/2002;7,4;1,5;1,02;2,06;2,26;1,15
13/03/2002;9;2,033333;0,97;1,99;2,31;1,11
14/03/2002;0,2;2,2;0,98;2,14;2,38;1,13
15/03/2002;0;2,6;1,02;2,09;2,48;1,14
16/03/2002;46,8;2,6;1;2,15;2,41;1,11
17/03/2002;14,8;2,833333;0,97;2,07;2,88;1,08
18/03/2002;15,8;1,833333;1,03;2,32;2,64;1,16
19/03/2002;5,2;3,3;1,12;2,16;2,73;1,23
20/03/2002;17,4;3,766667;1,02;2,63;2,61;1,17
21/03/2002;0,6;4,833333;1,15;2,37;2,93;1,27
22/03/2002;0;4,633333;1,16;2,3;3,17;1,29
23/03/2002;0;0,466667;1,08;2,61;2,75;1,22
24/03/2002;0;0,966667;1,09;2,66;2,84;1,23
25/03/2002;12,8;1,966667;1,09;2,72;2,88;1,24
26/03/2002;1;2,7;1,19;2,79;2,86;1,32
27/03/2002;23,4;1,666667;1,28;2,82;2,96;1,4
28/03/2002;7,4;3,733333;1,27;2,72;3,26;1,41
29/03/2002;2,6;1,966667;1,25;2,83;2,97;1,39
30/03/2002;0;2,8;1,23;2,9;3,19;1,38
31/03/2002;63,8;1,966667;1,32;3,09;3,08;1,47
01/04/2002;7;5,3;1,36;3,13;3,25;1,53
02/04/2002;0;2,466667;1,45;3,11;3,11;1,61
03/04/2002;0;1,633333;1,48;3,02;3,28;1,66
04/04/2002;0;3,666667;1,48;2,99;3,35;1,66
05/04/2002;0;5,3;1,47;2,98;3,36;1,63
